AL-3,4, 150.0,324
AL-3,4, 147.0,324
AL-3,4, 146.0,324
AL-3,4, 144.0,324
AL-3,4, 130.0,324
AL-3,4, 125.0,324
AL-3,4, 122.0,324
AL-3,4, 119.0,324
AL-3,4, 117.0,324
AL-3,4, 117.0,324
AL-3,4, 116.0,324
AL-2,4, 159.0,353
AL-2,4, 158.0,353
AL-2,4, 158.0,353
AL-2,4, 157.0,353
AL-2,4, 155.0,353
AL-2,4, 147.0,353
AL-2,4, 145.0,353
AL-2,4, 133.0,353
AL-2,4, 132.0,353
AL-2,4, 127.0,353
AL-2,4, 124.0,353
AL-2,3, 175.0,353
AL-2,3, 175.0,353
AL-2,3, 167.0,353
AL-2,3, 165.0,353
AL-2,3, 164.0,353
AL-2,3, 160.0,353
AL-2,3, 160.0,353
AL-2,3, 158.0,353
AL-2,3, 156.0,353
AL-2,3, 152.0,353
AL-2,3, 138.0,353
AL-1,4, 176.0,344
AL-1,4, 174.0,344
AL-1,4, 164.0,344
AL-1,4, 161.0,344
AL-1,4, 154.0,344
AL-1,4, 150.0,344
AL-1,4, 149.0,344
AL-1,4, 149.0,344
AL-1,4, 145.0,344
AL-1,4, 139.0,344
AL-1,4, 136.0,344
AL-1,3, 160.0,344
AL-1,3, 158.0,344
AL-1,3, 157.0,344
AL-1,3, 151.0,344
AL-1,3, 150.0,344
AL-1,3, 143.0,344
AL-1,3, 143.0,344
AL-1,3, 138.0,344
AL-1,3, 138.0,344
AL-1,3, 122.0,344
AL-1,3, 122.0,344
AL-1,2, 170.0,344
AL-1,2, 151.0,344
AL-1,2, 151.0,344
AL-1,2, 147.0,344
AL-1,2, 141.0,344
AL-1,2, 139.0,344
AL-1,2, 138.0,344
AL-1,2, 137.0,344
AL-1,2, 129.0,344
AL-1,2, 126.0,344
AL-1,2, 119.0,344
AL-0,4, 163.0,376
AL-0,4, 161.0,376
AL-0,4, 155.0,376
AL-0,4, 148.0,376
AL-0,4, 147.0,376
AL-0,4, 144.0,376
AL-0,4, 142.0,376
AL-0,4, 140.0,376
AL-0,4, 138.0,376
AL-0,4, 137.0,376
AL-0,4, 137.0,376
AL-0,3, 185.0,376
AL-0,3, 183.0,376
AL-0,3, 155.0,376
AL-0,3, 153.0,376
AL-0,3, 152.0,376
AL-0,3, 148.0,376
AL-0,3, 143.0,376
AL-0,3, 141.0,376
AL-0,3, 139.0,376
AL-0,3, 138.0,376
AL-0,3, 138.0,376
AL-0,2, 157.0,376
AL-0,2, 154.0,376
AL-0,2, 142.0,376
AL-0,2, 140.0,376
AL-0,2, 138.0,376
AL-0,2, 136.0,376
AL-0,2, 133.0,376
AL-0,2, 132.0,376
AL-0,2, 131.0,376
AL-0,2, 116.0,376
AL-0,2, 115.0,376
AL-0,1, 166.0,376
AL-0,1, 147.0,376
AL-0,1, 144.0,376
AL-0,1, 140.0,376
AL-0,1, 140.0,376
AL-0,1, 139.0,376
AL-0,1, 139.0,376
AL-0,1, 138.0,376
AL-0,1, 136.0,376
AL-0,1, 135.0,376
AL-0,1, 135.0,376
